traffic_type,app,split,protocol_id,rtt,rtt_valid,syn_count,fin_count,rst_count,n_dst_ips,n_dst_ports,n_src_ports,conn_per_sec,packet_sizes,iats,directions
metaverse,Zepeto,pretrain,0,0.027853,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 1018, 40, 40]","[0.0, 0.027853, 0.000391, 0.001734, 0.048048, 0.324461, 0.025979, 0.007657, 0.052815, 0.001334, 0.009969, 0.000513]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1]"
metaverse,Zepeto,downstream_train,0,0.022056,True,0,0,0,24,5,975,0.241917,"[459, 459, 459, 459, 459, 459, 459, 2608, 2608, 2608, 2608, 2608, 2609, 2607, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 115, 46, 85, 298, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 459, 459, 459, 459, 459, 317, 319, 316, 316, 327, 317, 298, 2607, 2607, 2608, 2609, 2608, 1065, 1073, 802, 304, 1065, 1061]","[0.0, 0.000999, 0.000278, 0.000199, 0.006299, 0.00015, 9.8e-05, 0.014033, 0.012665, 0.000407, 0.000265, 0.004432, 0.001184, 0.000516, 0.063183, 0.000168, 5e-05, 0.030493, 0.037298, 6.6e-05, 4e-05, 0.028742, 0.072748, 2.3e-05, 1.7e-05, 0.034741, 7.2e-05, 4.6e-05, 0.001136, 0.025339, 0.043234, 3.5e-05, 1.9e-05, 0.032641, 0.03719, 0.000598, 6.4e-05, 0.031195, 0.037468, 7.2e-05, 4.4e-05, 0.000593, 0.000354, 0.000188, 0.000178, 0.000196, 0.000177, 5.1e-05, 4.7e-05, 4.7e-05, 0.001175, 4.9e-05, 0.025638, 0.000217, 0.000573, 0.000414, 0.00051, 0.000364, 0.009721, 0.000147, 7e-05, 0.005134, 0.006239, 0.006084]","[1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.075658,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 181, 40, 46, 40, 55, 40, 158, 40, 49, 40, 48, 40, 65, 40]","[0.0, 0.075658, 0.00031, 0.008546, 0.000511, 0.283413, 0.002077, 0.010074, 0.001388, 0.009327, 0.000435, 0.001081, 0.00177, 0.070758, 0.000127, 0.072032, 0.036588, 0.041845, 0.001902, 0.077678, 0.000885]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,3,0.104405,True,0,0,0,24,5,975,0.241917,"[61, 422, 71, 471, 64, 393]","[0.0, 0.104405, 10.173326, 0.028539, 25.035345, 0.040065]","[1, -1, 1, -1, 1, -1]"
metaverse,Zepeto,downstream_train,0,0.033151,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033151, 0.000768, 0.001928, 0.048371, 0.214195, 0.039828, 0.199099, 0.039806]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,test,0,0.028241,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028241, 0.000654, 0.002095, 0.048049, 0.286681, 0.000463, 0.000241, 0.157974, 0.008023, 0.077345]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.028622,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028622, 0.000908, 0.002241, 0.042482, 0.372209, 0.000611, 0.000908, 0.071464, 0.008092, 0.077016]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.025413,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.025413, 0.000631, 0.002733, 0.041647, 0.452692, 0.029099, 0.003684, 0.073035]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.026816,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40]","[0.0, 0.026816, 0.000423, 0.002078, 0.035683, 0.069327, 0.032833, 0.000535, 0.058395, 0.000722, 0.000347, 0.000326, 0.000323, 0.028261, 0.020172, 0.000837, 0.000777, 0.000649, 0.000621, 0.000598, 0.000611, 0.000153, 0.000444, 0.001356]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.057221,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 49, 40, 65, 40]","[0.0, 0.057221, 0.002817, 0.011599, 0.000631, 0.201329, 0.009189, 0.069799, 0.001359, 0.009022, 0.000246, 0.000421, 0.065165, 0.000131, 0.070114, 0.032494, 0.052319, 0.001915, 0.081984, 0.000583]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.067264,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 49, 40, 65, 40]","[0.0, 0.067264, 0.000536, 0.009909, 0.000716, 0.276242, 0.000294, 0.011241, 0.000229, 0.01584, 0.000246, 0.000474, 0.069671, 0.000195, 0.070893, 0.031983, 0.045994, 0.000215, 0.080262, 0.001331]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.060806,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 40, 46, 40, 158, 40, 48, 40, 74, 40]","[0.0, 0.060806, 0.000277, 0.007701, 0.000235, 0.45001, 0.000357, 0.045946, 0.000168, 0.006219, 0.001174, 0.000247, 0.000236, 0.061195, 0.000292, 0.080383, 0.034419, 0.045683, 0.000132]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.081342,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 49, 40, 65, 40]","[0.0, 0.081342, 0.000558, 0.006819, 0.000427, 0.20239, 0.000334, 0.079587, 0.000257, 0.009855, 0.000453, 0.000262, 0.06378, 0.000116, 0.072154, 0.032574, 0.045359, 0.00024, 0.074662, 0.000159]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.025242,True,0,0,0,24,5,975,0.241917,"[454, 3683, 115, 46, 85, 335, 597, 650, 232]","[0.0, 0.025242, 0.030983, 0.001044, 9.7e-05, 0.027733, 0.000607, 0.000566, 0.337421]","[1, -1, 1, 1, 1, -1, 1, 1, -1]"
metaverse,Zepeto,downstream_train,0,0.111886,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 49, 40, 65, 40]","[0.0, 0.111886, 0.000517, 0.00849, 0.000489, 0.299995, 0.002487, 0.004871, 0.00047, 0.009319, 0.000196, 0.001578, 0.070003, 0.000302, 0.061402, 0.034919, 0.045025, 0.000218, 0.079538, 0.00018]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,test,3,0.119894,True,0,0,0,24,5,975,0.241917,"[61, 422, 67, 457, 64, 393]","[0.0, 0.119894, 12.289321, 0.045834, 22.864098, 0.036477]","[1, -1, 1, -1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.03098,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.03098, 0.000444, 0.001122, 0.025584, 0.029356, 0.000251, 0.02953, 0.000271, 0.258945]","[1, -1, 1, -1, 1, -1, -1, -1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.058295,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 74, 40]","[0.0, 0.058295, 0.000411, 0.010527, 0.000655, 0.19871, 0.000192, 0.084604, 0.00041, 0.013864, 0.000321, 0.000329, 0.053114, 0.000159, 0.082418, 0.040068, 0.039325, 0.000347]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.167688,True,0,0,0,24,5,975,0.241917,"[606, 3554, 120, 1879, 582, 306, 64]","[0.0, 0.167688, 0.005306, 0.000173, 0.166565, 0.294694, 5.001047]","[1, -1, 1, 1, -1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.0348,True,0,0,0,24,5,975,0.241917,"[459, 459, 459, 459, 459, 459, 2609, 2609, 2609, 2609, 2608, 2607, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 115, 46, 85, 298, 298, 115, 46, 85, 321, 317, 317, 318, 315, 298, 319, 1060, 1062, 1066, 1058, 1069, 1071, 71, 458, 2607, 115, 46, 85, 298, 387, 4198, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[0.0, 0.010281, 0.007545, 0.000698, 0.005251, 0.000742, 0.010283, 0.021175, 0.01124, 0.000272, 0.000143, 0.000266, 0.058895, 0.001688, 7.2e-05, 0.038635, 0.029357, 0.000464, 4.4e-05, 0.031526, 0.052378, 0.000621, 8.4e-05, 0.03864, 0.033643, 0.000919, 0.00026, 0.084886, 0.000739, 0.000923, 0.071098, 0.00015, 0.007068, 7e-05, 4.3e-05, 4.2e-05, 0.000497, 4.4e-05, 0.000345, 4.7e-05, 0.028387, 0.003551, 0.007238, 0.000169, 8.8e-05, 6.2e-05, 0.00025, 0.028712, 0.001525, 0.079107, 0.036066, 0.069406, 7.6e-05, 4.8e-05, 0.032991, 0.000596, 0.04291, 0.014102, 0.001897, 0.000261, 0.000244, 0.00014, 0.000199, 0.000136]","[1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]"
metaverse,Zepeto,test,0,0.031954,True,0,0,0,24,5,975,0.241917,"[458, 458, 458, 458, 458, 458, 458, 458, 2606, 2607, 2607, 2607, 2607, 2607, 2608, 2607, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 298, 115, 46, 85, 406, 407, 406, 407, 399, 406, 401, 298, 385, 2800, 2800, 10000, 4096, 10000, 10000, 10000, 10000]","[0.0, 0.000305, 0.000176, 0.007502, 0.012596, 0.00034, 0.006019, 0.000262, 0.004754, 0.000304, 0.000369, 0.011218, 0.006609, 0.000437, 0.000225, 0.000212, 0.080546, 0.00039, 5.9e-05, 0.024652, 0.043861, 4.5e-05, 2.3e-05, 0.043818, 0.025345, 0.00064, 6.8e-05, 0.025973, 0.044398, 0.000866, 0.000906, 0.029512, 0.038613, 0.000935, 0.000859, 0.024491, 0.043798, 0.000854, 0.000522, 0.02466, 0.054567, 9.4e-05, 5.7e-05, 0.035391, 0.032957, 0.000407, 5.6e-05, 0.000578, 0.000664, 0.001774, 0.000298, 0.000537, 8.8e-05, 5.5e-05, 0.029914, 0.005643, 0.005631, 0.000324, 0.000844, 0.000665, 0.004153, 0.00272, 0.002539, 0.000259]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.060614,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 563, 40, 48, 40, 182, 40, 55, 46, 40, 158, 40, 48, 40, 74, 40]","[0.0, 0.060614, 0.000136, 0.008384, 0.001416, 0.22206, 0.000202, 0.080295, 0.0002, 0.012403, 0.00016, 0.000257, 0.063758, 0.000121, 0.077801, 0.035619, 0.049721, 0.000129]","[1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.07357,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40]","[0.0, 0.07357, 0.000111, 0.00203, 0.108738, 0.012874, 0.001147, 0.175555]","[1, -1, 1, -1, 1, -1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.022475,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.022475, 0.000156, 0.001891, 0.036776, 0.000204, 0.007181, 0.020307, 0.068651, 3.627449, 0.057968, 4.489167, 0.034994]","[1, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.041903,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.041903, 0.000245, 0.001277, 0.047949, 0.30599, 0.001396, 0.030342, 0.618952, 0.057695]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.038659,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.038659, 0.000229, 0.001547, 0.059361, 0.363309, 0.000397, 0.027048, 0.554335, 0.057669]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,test,0,0.035979,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.035979, 0.000212, 0.001722, 0.059202, 0.432145, 0.0236, 0.489422, 0.061993]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.037039,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.037039, 0.000155, 0.000909, 0.056176, 0.505104, 0.000714, 0.025369, 0.414061, 0.061926]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.033084,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033084, 8.2e-05, 0.000954, 0.056632, 0.582404, 0.000528, 0.027592, 0.334309, 0.061857]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.033953,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033953, 0.000152, 0.00095, 0.0499, 0.652388, 0.000334, 0.022749, 0.269972, 0.061784]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.033738,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033738, 0.000118, 0.00061, 0.044908, 0.734064, 0.026549, 0.185653, 0.060975]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.036902,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.036902, 0.000202, 0.000734, 0.038779, 0.799933, 0.025882, 0.120556, 0.065484]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.034349,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034349, 0.000114, 0.001181, 0.038785, 0.867555, 0.000475, 0.027305, 0.050808, 0.074603]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.034003,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034003, 0.001438, 0.000364, 0.044377, 0.932612, 0.061737, 0.001514, 0.114015]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.051058,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 592, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 7927, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 6592, 40, 40, 10000, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 2932, 40, 40]","[0.0, 0.051058, 0.000231, 0.000471, 0.040269, 0.082692, 0.029685, 0.550555, 0.04352, 0.000589, 0.000235, 0.000212, 7.2e-05, 0.000107, 0.004017, 0.000505, 0.000258, 0.000171, 0.000168, 0.000163, 0.044281, 0.000742, 0.000599, 0.000472, 0.000391, 0.000326, 0.000324, 0.000304, 0.000313, 0.000311, 0.000326, 0.000357, 0.043966, 0.000534, 0.000336, 0.001112, 0.000184, 0.007058, 0.000968, 0.000247, 0.000345, 0.000518, 0.000191, 0.000245, 0.00038, 0.000381, 0.000134, 0.000909, 0.002132, 0.000209, 0.000448, 0.000658, 0.093934, 0.00082, 0.000575, 0.000137, 0.000202, 0.000275, 0.000358, 0.000104, 0.000138, 0.000652, 0.001596, 0.001113]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.041544,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2372, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 40, 292, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 547, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40]","[0.0, 0.041544, 0.000131, 0.00065, 0.040164, 0.150801, 0.031208, 0.481522, 0.048107, 0.00049, 0.006523, 0.000541, 0.000393, 0.000309, 0.000324, 0.000324, 0.000303, 0.000319, 0.036021, 0.057658, 0.000966, 0.00059, 0.000518, 0.000436, 0.00038, 0.00038, 0.001045, 8.8e-05, 0.000309, 0.001739, 0.000653, 0.000658, 0.000407, 0.000384, 0.000358, 0.000151, 0.000126, 0.000232, 0.000227, 7.8e-05, 0.000115, 0.002155, 7.3e-05, 0.000172, 0.000189, 7.3e-05, 0.000115, 0.000183, 0.000181, 8.6e-05, 6.5e-05, 0.000164, 4e-05, 5.8e-05, 0.005584, 0.000656, 0.000617, 0.068643, 0.000213, 0.000358, 0.000415, 0.023125, 0.00052, 0.000214]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.035494,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 1483, 40, 40, 40, 40, 1983, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 250, 40, 40, 40, 40, 40, 40, 8806, 40, 40, 5062, 40, 40, 40, 10000, 40, 40, 1103, 40, 10000, 40, 40]","[0.0, 0.035494, 0.000107, 0.000814, 0.047645, 0.225546, 0.02387, 0.406613, 0.05503, 0.000537, 0.003765, 0.000927, 0.000193, 0.000206, 6.8e-05, 0.000354, 0.012117, 0.001621, 0.001426, 0.000449, 0.000747, 0.073757, 0.000966, 0.00059, 0.000518, 0.004378, 0.000673, 0.000638, 0.000407, 0.000385, 0.000194, 0.000164, 0.003059, 0.000244, 0.000189, 0.000188, 0.000182, 9.9e-05, 8.2e-05, 0.006688, 0.000319, 0.000293, 0.005026, 0.000386, 0.000189, 0.000146, 0.000268, 0.000131, 0.000382, 0.0049, 0.000447, 0.000337]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, -1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.038479,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 49, 40, 40, 40, 40, 477, 40, 40, 40, 40, 40, 40, 40, 40, 3516, 40, 40, 40, 3460, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 6837, 40, 40]","[0.0, 0.038479, 0.00019, 0.000652, 0.041343, 0.292057, 0.02756, 0.336093, 0.073153, 0.001597, 0.001432, 0.007428, 0.000393, 0.000392, 0.000392, 0.00014, 0.000198, 0.008279, 0.000699, 0.000595, 0.000282, 0.000194, 0.08125, 0.015979, 0.002606, 0.013752, 0.006206, 0.002495, 0.00111, 3.8e-05, 4.7e-05, 8.7e-05, 9.6e-05, 4.7e-05, 5.1e-05, 0.006138, 0.000139, 0.000124, 9.1e-05, 0.009666, 0.000432, 0.000292, 0.000264, 0.000259, 0.000116, 0.000137, 0.000235, 0.002867, 0.000271, 0.000568, 0.000223, 0.000186, 0.005418]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
metaverse,Zepeto,downstream_train,0,0.033428,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033428, 0.000102, 0.00084, 0.040719, 0.36301, 0.036685, 0.256564, 0.059096, 0.009805, 0.004181, 0.001603, 0.001423, 0.001124, 0.00082, 0.001338, 0.000478, 0.000398, 0.000373, 0.0713, 0.018681, 0.000612, 0.011853, 0.000334, 0.000198]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,test,0,0.032534,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2842, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 4535, 40, 40, 10000, 40, 40, 10000, 40, 40, 10000]","[0.0, 0.032534, 0.000312, 0.000997, 0.032333, 0.430886, 0.027808, 0.198135, 0.068324, 0.004212, 0.001609, 0.001415, 0.001125, 0.000822, 0.001329, 0.000476, 0.000399, 0.000206, 0.000167, 0.089981, 0.012438, 0.000333, 0.0002, 0.000129, 0.000122, 0.008451, 0.001914, 0.000712, 0.000452, 0.000317, 0.000403, 0.000291, 0.000875, 0.010646, 0.000189, 0.000312, 0.00012, 6.9e-05, 0.0001, 9.7e-05, 9.5e-05, 4.5e-05, 5.1e-05, 9.1e-05, 0.005216, 0.000859, 0.002158, 8.7e-05, 0.0001, 0.00011, 0.000134, 5.4e-05, 5.9e-05, 0.000102, 4.2e-05, 5.6e-05, 0.088035, 5.3e-05, 6.4e-05, 0.000101, 0.013281, 0.000303, 0.000288, 0.000297]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.031454,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031454, 0.000206, 0.001186, 0.028345, 0.500085, 0.000879, 0.035994, 0.119976, 0.07246, 0.001604, 0.001414, 0.001126, 0.00082, 0.001321]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,test,0,0.028112,True,1,0,0,24,5,975,0.241917,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028112, 0.000583, 0.00058, 0.028256, 0.575193, 0.023825, 0.058083, 0.072318, 0.001613, 0.001408, 0.001119, 0.00612, 0.000393, 0.000392, 0.000392, 0.000337]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
